,level_0,index,name,desc,type,egg_group
267,267,16,카스쿤,카스쿤의 몸은 입에서 나온 가는 실이 몸을 둘러싸 딱딱해진 것이다.고치 안에서 진화의 준비를 하고 있다.움직이면 튼튼한 몸으로 진화할 수 없어서 아무리 괴롭혀도 가만히 있는다. 그때 느낀 아픔을 계속 잊지 않는다.적에게 발견되지 않도록 커다란 나뭇잎의 뒤쪽이나 가지의 빈틈에 꼼짝않고 있다.마른잎을 몸에 붙이고 위장.부드러운 실로 된 몸은 시간과 함께 단단해져 간다. 갈라지면 진화는 임박해진다.고치 안은 온도가 높다. 그 안에서 전신의 세포가 진화의 에너지를 만들어낸다.단단한 고치에 둘러싸여 상대의 공격을 가만히 견디고 있다. 상대의 모습은 잊지 않는다.고치에 들어가 있는 사이에 받은 공격은 진화해도 잊지 않고 반드시 앙갚음한다.적의 공격을 계속 참는다. 그때의 아픔이 힘이 되어 강한 몸으로 진화하는 것이다.고치에 들어가 있는 사이에 받은 공격은 진화해도 잊지 않고 반드시 앙갚음한다.카스쿤의 몸은 입에서 나온 가는 실이 몸을 둘러싸 딱딱해진 것이다.고치 안에서 진화의 준비를 하고 있다.움직이면 튼튼한 몸으로 진화할 수 없어서 아무리 괴롭혀도 가만히 있는다. 그때 느낀 아픔을 계속 잊지 않는다.,벌레,벌레
268,268,17,독케일,불빛에 이끌리는 습성을 지녔다.거리의 불빛에 유인된 독케일 무리가 가로수의 잎을 어지르며 먹어버린다.날갯짓하면 미세한 가루가 날린다. 들이마시면 프로레슬러도 잠드는 맹독이다. 더듬이의 레이더로 먹이를 찾는다.심야의 길거리의 빛에 이끌리면서 산야로부터 날아오는 야행성의 포켓몬.맹독의 가루를 날개로부터 흩뿌린다.위험을 감지할 때 맹독의 가루를 흩뿌린다. 밤에 길거리의 빛에 모이는 습성.야행성 포켓몬이다. 불빛에 이끌려나온 독케일이 가로수의 잎을 해적거리며 먹어댄다.습격당하면 격하게 날개를 쳐서 맹독 가루를 흩뿌린다. 날이 저물면 행동을 시작한다.날개를 칠 때마다 독가루가 흩날린다. 밤중에 가로수 잎을 어지르며 먹어대는 일도 있다.맹독 가루를 흩뿌려서 적의 공격에 대항한다. 한밤중에 활동하는 포켓몬이다.날개를 칠 때마다 독가루가 흩날린다. 밤중에 가로수 잎을 어지르며 먹어대는 일도 있다.불빛에 이끌리는 습성을 지녔다.거리의 불빛에 유인된 독케일 무리가 가로수의 잎을 어지르며 먹어버린다.날갯짓하면 미세한 가루가 날린다. 들이마시면 프로레슬러도 잠드는 맹독이다. 더듬이의 레이더로 먹이를 찾는다.,"벌레,독",벌레
269,269,18,연꽃몬,연못이나 호수의 수면에 떠서 산다. 잎사귀가 마르면 약해지지만 깨끗한 물을 찾아 가끔 육지로 이동한다.원래는 지상에서 생활했으나 머리의 잎사귀가 무거워져서 물에 떠서 생활하게 됐다고 전해진다.물의 깨끗한 호수에서 사는 포켓몬.머리의 잎사귀에 탄 작은 포켓몬을 건너편까지 운반해줄 때도 있다.깨끗한 물을 찾아 걷는다.오랜 시간동안 물을 마시지 못하면 머리의 잎사귀가 말라버리고 만다.수초를 똑 닮은 포켓몬이다. 헤엄을 못 치는 포켓몬을 잎사귀에 태워 건너편 물가까지 운반한다.잎사귀가 너무 커서 무거워졌기 때문에 물에 떠서 생활하게 되었다.수초를 똑 닮은 포켓몬이다. 헤엄을 못 치는 포켓몬을 잎사귀에 태워 건너편 물가까지 운반한다.연못이나 호수의 수면에 떠서 산다. 잎사귀가 마르면 약해지지만 깨끗한 물을 찾아 가끔 육지로 이동한다.원래는 지상에서 생활했으나 머리의 잎사귀가 무거워져서 물에 떠서 생활하게 됐다고 전해진다.,"물,풀","수중1,식물"
270,270,19,로토스,해 질 무렵이 되면 활동하는 야행성이다. 낚시꾼을 발견하면 물속에서 줄을 당겨 방해하고선 기뻐한다.몸 전체가 미끈미끈한 점액으로 덮여 있어서 그 손에 닿으면 매우 기분 나쁘다. 곧잘 인간의 아이로 오인된다.해질녘이 되면 강으로부터 불쑥 나타나서 사람을 놀래켜서 좋아한다.강바닥의 바위에 붙은 물이끼를 먹는다.햇볕이 잘 드는 물가에 산다. 낮에는 수초로 된 침대에서 자고 해가 지면 활동하기 시작한다.낚시꾼을 발견하면 물속에서 낚시줄을 잡아당겨 방해하며 좋아하는 장난꾸러기다.해질녘이 되면 활동을 시작하는 야행성 포켓몬이다. 강바닥의 이끼를 먹는다.낚시꾼을 발견하면 물속에서 낚싯줄을 잡아당겨 방해하며 좋아하는 장난꾸러기다.햇볕이 잘 드는 물가에 산다. 낮에는 수초로 된 침대에서 자고 해가 지면 활동하기 시작한다.낚시꾼을 발견하면 물속에서 낚싯줄을 잡아당겨 방해하며 좋아하는 장난꾸러기다.해 질 무렵이 되면 활동하는 야행성이다. 낚시꾼을 발견하면 물속에서 줄을 당겨 방해하고선 기뻐한다.몸 전체가 미끈미끈한 점액으로 덮여 있어서 그 손에 닿으면 매우 기분 나쁘다. 곧잘 인간의 아이로 오인된다.,"물,풀","수중1,식물"
271,271,20,로파파,경쾌한 음악을 들으면 춤춘다. 하이킹하는 아이들의 합창에 이끌려 모습을 나타낸다고 전해진다.명랑한 리듬을 들으면 몸의 세포가 활발하게 활동하기 시작하는 체질이다. 싸움에서도 굉장한 파워를 발휘한다.즐거운 음악을 들으면 몸 속의 세포가 쑤시며 리듬에 취한다.강적을 상대로 만나도 겁먹지 않는다.즐거운 음악의 리듬이 로파파의 세포를 활성화시켜 파워를 발휘한다.경쾌한 음악을 들으면 몸속의 힘이 넘쳐흘러 춤추지 않고는 견딜 수 없게 된다.경쾌한 리듬에 맞춰 몸을 움직이는 것으로 파워를 증폭시키고 있다.경쾌한 음악을 들으면 몸속의 힘이 넘쳐흘러 춤추지 않고는 견딜 수 없게 된다.즐거운 음악의 리듬이 로파파의 세포를 활성화시켜 파워를 발휘한다.경쾌한 음악을 들으면 춤춘다. 하이킹하는 아이들의 합창에 이끌려 모습을 나타낸다고 전해진다.명랑한 리듬을 들으면 몸의 세포가 활발하게 활동하기 시작하는 체질이다. 싸움에서도 굉장한 파워를 발휘한다.,"물,풀","수중1,식물"
272,272,21,도토링,머리의 정수리를 나뭇가지에 붙이고 매달려 수분을 빨아들이고 있다.물을 마실수록 몸이 반들반들 빛난다.가지에 매달린 모습이 나무열매와 똑 닮았다. 갑자기 움직여서 포켓몬을 놀라게 한다. 하루에 한 번 잎사귀로 몸을 닦는다.가지에 매달려서 영양분을 흡수. 식사를 마치고 몸이 무거워진 도토링은 뚝뚝 땅에 떨어진다.가만히 움직이지 않고 있으면 나무열매와 구별이 안된다.쪼아먹기 위해서 온 구구를 놀래키면서 논다.가지에 매달려 있으면 나무열매와 똑 닮았다. 쪼아먹으려 한 포켓몬을 놀래주며 좋아한다.머리끝을 가지에 붙여 매달린다. 강풍이 불어 떨어지기도 한다.가지에 매달려 있으면 나무열매와 똑 닮았다. 쪼아먹으려 한 포켓몬을 놀래주며 좋아한다.머리끝을 가지에 붙여 매달린다. 강풍이 불어 떨어지기도 한다.머리의 정수리를 나뭇가지에 붙이고 매달려 수분을 빨아들이고 있다.물을 마실수록 몸이 반들반들 빛난다.가지에 매달린 모습이 나무열매와 똑 닮았다. 갑자기 움직여서 포켓몬을 놀라게 한다. 하루에 한 번 잎사귀로 몸을 닦는다.,풀,"육상,식물"
273,273,22,잎새코,울창하게 우거진 숲에 사는 포켓몬이다. 가끔 숲을 나와 사람들을 놀라게 한다. 긴 코가 잡히는 걸 매우 싫어한다.머리의 잎사귀를 꿰매서 풀피리를 만든다. 잎새코가 연주하는 풀피리의 음색은 숲에서 방황하는 사람을 불안하게 한다.나무타기가 특기인 숲에서 사는 포켓몬. 뾰족하고 긴 코가 약점. 잡혀 버리면 몸의 힘이 빠져나오고 만다.잎새코가 부는 풀피리의 소리는 들은 것들을 불안하게 한다. 큰 나무에 파놓은 구멍에서 산다.잎새코가 연주하는 풀피리의 음색은 사람을 불안하게 만든다. 숲 속에서 살고 있다.깊은 숲 속에서 서식한다. 머리의 잎날로 피리를 만들어 불안하게 만드는 음색을 낸다.잎새코가 연주하는 풀피리의 음색은 사람을 불안하게 만든다. 숲 속에서 살고 있다.울창하게 우거진 숲에 사는 포켓몬이다. 가끔 숲을 나와 사람들을 놀라게 한다. 긴 코가 잡히는 걸 매우 싫어한다.,"풀,악","육상,식물"
274,274,23,다탱구,수령 1000년을 넘은 큰 나무 꼭대기에 산다고 전해지는 불가사의한 포켓몬이다. 잎사귀 부채로 강풍을 일으킨다.큰 부채는 풍속 30m의 강풍을 일으켜서 무엇이든 날려 버린다.숲 속에서 조용히 사는 포켓몬이다.찬 바람을 타고 나타난다고 말한다.옛날부터 숲의 신이라고 무서워하는 사람이 찾아오지 못하는 밀림에서 산다.숲의 신이라고 두려워하는 포켓몬. 상대의 생각을 읽고 앞서 나가는 능력을 지니고 있다.잎사귀 부채를 부치면 풍속 30m 돌풍이 일어나 민가를 날려버린다.숲 속에서 조용히 지낸다. 큰 부채로 부치면 초겨울바람이 분다고 한다.잎사귀 부채를 부치면 풍속 30m의 돌풍이 일어나 민가를 날려버린다.숲의 신이라고 여겨져 두려움의 대상이 되고 있던 포켓몬. 상대의 생각을 읽고 앞지르는 능력을 지녔다.수령 1000년을 넘은 큰 나무 꼭대기에 산다고 전해지는 불가사의한 포켓몬이다. 잎사귀 부채로 강풍을 일으킨다.,"풀,악","육상,식물"
275,275,24,테일로,아무리 강한 상대라도 용감히 맞선다. 져도 주저앉지 않는 근성의 소유자다. 배가 고프면 큰 소리로 운다.둥지를 떠난 지 얼마 안 돼서 밤이 되면 쓸쓸함에 우는 일도 있다. 숲에 사는 개무소를 잡아먹는다.몸은 작지만 무척 용감. 큰 무장조와 호각으로 싸우나 배가 고프면 약해져 버리고 만다.추운 계절에 약하다. 따뜻한 지방을 찾아 하루에 300km의 거리를 날아서 이동한다.강한 상대에게도 용감히 맞서는 근성의 소유자다. 따뜻한 토지를 찾아서 난다.추운 계절이 되면 하루에 300km를 날아 이동한다. 개무소를 식량으로 한다.강한 상대에게도 용감히 맞서는 근성의 소유자다. 따뜻한 토지를 찾아서 난다.강한 상대에게도 용감히 맞서는 근성의 소유자다. 따뜻한 땅을 찾아서 난다.추운 계절에 약하다. 따뜻한 지방을 찾아 하루에 300km의 거리를 날아서 이동한다.아무리 강한 상대라도 용감히 맞선다. 져도 주저앉지 않는 근성의 소유자다. 배가 고프면 큰 소리로 운다.둥지를 떠난 지 얼마 안 돼서 밤이 되면 쓸쓸함에 우는 일도 있다. 숲에 사는 개무소를 잡아먹는다.,"노말,비행",비행
276,276,25,스왈로,높은 상공을 원을 그리듯 날아다니다 먹이를 발견하면 급강하한다.발톱으로 단단히 잡고 놓치지 않는다.윤이 나는 깃털의 손질을 게을리하지 않는다.스왈로 두 마리가 모이면 반드시 서로의 깃털을 깨끗이 손질한다.아득한 상공에서 급강하. 노린 먹잇감은 절대로 놓치지 않는다. 따뜻한 토지를 찾아서 이동한다.2장의 날개가 반짝 빛이 나면 건강 하다는 증거. 우아하게 넓은 하늘을 날아 오른다.상공을 선회하면서 먹이를 찾으면 거꾸로 급강하하여 잡는다.숲에 사는 먹이를 찾으면 상공에서 급강하해서 예리한 발톱으로 잡는다.상공을 선회하면서 먹이를 찾으면 거꾸로 급강하하여 잡는다.2개의 꼬리날개가 꼿꼿하게 서 있으면 건강하다는 증거다. 우아하게 넓은 하늘을 날아다닌다.높은 상공을 원을 그리듯 날아다니다 먹이를 발견하면 급강하한다.발톱으로 단단히 잡고 놓치지 않는다.윤이 나는 깃털의 손질을 게을리하지 않는다.스왈로 두 마리가 모이면 반드시 서로의 깃털을 깨끗이 손질한다.,"노말,비행",비행
277,277,26,갈모매,먹이나 소중한 것을 부리에 끼우고 여러 장소에 숨기는 습성을 지녔다.바람을 타고 미끄러지듯 하늘을 난다.바다에서 불어오는 상승기류를 타고 가늘고 긴 날개를 펼쳐 항공한다. 긴 부리는 먹이를 잡을 때 편리하다.바닷가의 절벽에 집을 짓는다. 긴 시간을 나는 것은 서툴러서 상승기류를 이용해서 난다.바닷바람을 맞으며 글라이더처럼 활공한다. 겨울이 되면 집 주변에 먹이를 숨긴다.해변의 낭떠러지 절벽에 둥지를 튼다. 상승기류를 이용하여 넒은 하늘로 날아오른다.긴 날개로 바닷바람을 받아서 글라이더처럼 활공한다. 쉴 때는 날개를 접는다.상승기류를 타고 글라이더처럼 넓은 하늘을 날아 오른다. 부리에 넣은 먹이를 운반한다.공기의 흐름을 이용하여 날개 치지 않고 하늘로 날아오른다. 해변의 절벽에 둥지를 만든다.상승 기류를 타고 글라이더처럼 넓은 하늘을 돌며 부리로 집은 먹이를 운반한다.안개가 낀 절벽에 둥지를 만들어 바닷바람을 이용하여 넓은 하늘을 상승하여 활공한다.긴 날개로 바닷바람을 받아서 글라이더처럼 활공한다. 쉴 때는 날개를 접는다.해변의 낭떠러지 절벽에 둥지를 튼다. 상승기류를 이용하여 넓은 하늘로 날아오른다.먹이나 소중한 것을 부리에 끼우고 여러 장소에 숨기는 습성을 지녔다.바람을 타고 미끄러지듯 하늘을 난다.바다에서 불어오는 상승기류를 타고 가늘고 긴 날개를 펼쳐 항공한다. 긴 부리는 먹이를 잡을 때 편리하다.뼈는 무게를 줄이기 위해 비어 있다. 큰 날개로 바람을 타고 넓은 하늘로 날아오른다.갈모매가 어지럽게 나는 바다 아래에는 물고기포켓몬이 무리 지어 있으므로 어부들은 우선 갈모매부터 찾는다.가늘고 긴 날개다. 상승 기류를 타고 글라이더처럼 넓은 하늘로 높이 떠오른다.바닷가 절벽에 둥지를 짓는다. 가장 좋아하는 약어리를 찾아 바다 위를 선회하고 있다.,"물,비행","수중1,비행"
278,278,27,패리퍼,작은 포켓몬이나 알을 부리에 넣고 나르는 하늘의 운반자다. 바닷가의 험한 절벽에 둥지를 만든다.해수면을 스칠 듯이 날며 먹이를 찾는다. 큰 부리를 바닷속에 넣고 먹이를 퍼 올려 한입에 먹는다.해면을 스칠 듯이 날아 먹이를 발견하면 커다란 부리로 바닷물째로 건져 올린다.부리 안에 알을 넣어서 지킨다.부리에 작은 포켓몬을 넣어서 나는 하늘의 배달부. 바다에 떠 다니면서 날개를 쉬게한다.큰 부리를 바다에 넣었다가 한 번 건져올리면 많은 먹이가 들어있을 거라 생각하는 포켓몬이다.부리에 작은 포켓몬을 넣어 나는 배달부다. 지치면 바다에 떠서 쉰다.입속에 작은 포켓몬이나 알을 넣고 안전한 장소로 전해주는 하늘의 운반자.부리 안에 새끼를 넣고 적으로부터 지킨다. 파도가 조용한 날은 바다에 떠서 잠시 쉰다.입속에 작은 포켓몬이나 알을 넣고 안전한 장소로 전해주는 하늘의 운반자.해면 아주 가까이 날아 큰 부리로 해수와 함께 먹이를 건져 나른다.큰 부리를 바다에 넣고 먹이를 한 번에 많이 건져 올리려는 속셈이다.입속에 작은 포켓몬이나 알을 넣고 안전한 장소로 전해주는 하늘의 운반자.작은 포켓몬이나 알을 부리에 넣고 나르는 하늘의 운반자다. 바닷가의 험한 절벽에 둥지를 만든다.해수면을 스칠 듯이 날며 먹이를 찾는다. 큰 부리를 바닷속에 넣고 먹이를 퍼 올려 한입에 먹는다.크게 부풀어 오른 부리는 유치원생 정도의 어린아이라면 쏙 들어갈 수 있는 크기이다.먹이를 모으는 일은 젊은 수컷의 일이다. 커다란 부리에 먹이를 저장해서 동료가 기다리는 둥지까지 운반한다.부풀린 부리 안에 작은 포켓몬을 넣어 운반한다. 어디로 데려가는지는 알 수 없다.커다란 부리로 약어리를 건져 올려 통째로 삼킨다. 한 번에 30마리 이상 먹어 치운다.,"물,비행","수중1,비행"
